normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,symboling
68.45213,toyota,gas,std,four,wagon,fwd,front,94.770755,163.42388,63.123205,54.103453,1968.998531,ohc,four,99.076794,2bbl,3.082787,3.413704,8.62352,70.336455,4801.615284,24.49589,31.147195,8132.418761,1
80.265351,porsche,gas,std,two,hatchback,rwd,front,95.429312,170.734566,64.870062,54.525108,2848.044241,dohcv,five,83.022807,mpfi,3.631233,3.180527,26.248407,160.592487,5763.348084,20.276208,27.778707,36569.49068,1
121.446011,plymouth,gas,turbo,four,sedan,fwd,front,92.350657,167.849729,63.545333,52.265848,2258.957858,ohc,five,247.267504,2bbl,3.128409,3.892142,9,90.073874,4043.400505,24.655498,31.053026,11550.8407,1
95.866664,subaru,diesel,std,four,sedan,fwd,front,96.815083,175.15862,64.357893,51.0094,2156.83417,ohc,four,231.074465,mfi,3.718703,3.299457,9.349146,112.249838,5243.048971,18.513218,22.401385,10144.37429,0
156.072134,chevrolet,gas,std,four,sedan,fwd,front,95.254212,175.235365,64.740623,49.625714,2241.952539,ohc,four,107.253539,mpfi,3.543763,3.306282,9,90.875464,5750.606123,23.878911,30.060022,8084.50701,2
119.312128,bmw,gas,std,two,hatchback,rwd,front,97.343434,180.36265,68.675279,51.536985,2891.950448,ohc,five,82.708565,2bbl,3.469288,3.206182,19.298362,80.61561,5480.753147,24.410882,43.305495,7038.098189,1
78.444985,volvo,gas,std,four,sedan,rwd,front,113.907687,189.205709,69.484378,55.051644,2356.343238,ohc,four,100.854766,mpfi,3.762807,3.167642,7.782592,225.016808,5466.497101,16.192852,21.218954,12328.96316,-1
88.890124,toyota,gas,std,four,hatchback,fwd,front,105.011854,193.81928,65.32087,54.506483,2240.59533,ohc,six,130.37966,2bbl,2.922351,3.587622,7.708192,75.35956,5353.526866,29.670243,32.123069,15646.54374,0
83.82182,alfa-romero,gas,std,two,convertible,rwd,front,88.1501,172.365904,63.226154,50.677141,2741.033678,l,six,90.296704,mpfi,3.476845,3.08817,7.555212,62.314387,5288.492162,23.185557,26.439832,14178.73034,-2
145.16047,peugot,gas,turbo,two,hatchback,4wd,front,97.516914,182.699192,63.792216,52.173447,2854.758662,dohcv,eight,102.530327,spdi,3.463856,3.199735,9.359137,144.498078,4823.783858,20.591119,21.097561,14812.62349,3
93.204501,mercury,gas,std,four,sedan,fwd,front,101.795866,187.54202,65.395779,52.80744,1822.62322,ohc,five,137.408123,2bbl,3.527077,3.401768,9,75.372794,4904.904298,27.174879,42.524269,17468.2061,0
83.593925,mazda,gas,turbo,two,convertible,rwd,front,95.877044,150.400882,66.812889,59.481011,2200.729565,rotor,twelve,99.030286,4bbl,3.199635,3.400127,20.712474,64.95709,5908.887405,31.9452,23.116212,10883.99696,3
139.551433,volkswagen,gas,std,four,sedan,fwd,front,101.653483,202.412577,65.911716,54.795265,2235.373461,ohc,five,111.493562,mpfi,3.347981,3.369174,13.104597,106.83771,5479.257038,20.202753,26.033355,10478.23606,0
172.281959,toyota,gas,std,four,sedan,rwd,front,95.400174,163.485923,66.577598,49.654756,2253.154365,ohc,eight,116.21035,mpfi,3.193392,2.812134,8.204921,118.794679,4802.000335,26.466489,34.308592,14745.65532,1
92.645349,mercury,gas,std,two,sedan,rwd,front,99.844119,152.852891,67.805459,53.790669,2487.710489,ohc,four,97.513405,4bbl,2.826524,3.179898,9,114.292535,4434.145158,19.265738,26.893824,9731.564622,1
134.503366,plymouth,gas,std,four,sedan,rwd,front,93.436129,163.478462,65.090545,53.107757,2225.097236,ohc,four,100.526724,2bbl,2.816312,3.309134,9.199437,117.462067,5548.753758,30.333219,21.832754,9979.304296,1
77.54673,volvo,gas,std,two,convertible,fwd,front,94.398946,168.880581,68.507617,54.655807,2443.020258,ohc,four,141.139946,mpfi,3.537312,3.433297,6.702802,114.509905,5420.205771,19.432457,41.246544,10705.78578,3
139.410846,bmw,gas,std,two,hardtop,4wd,rear,97.089046,156.336563,63.672189,58.799684,2023.191145,dohc,eight,205.104148,mpfi,3.15312,3.193354,6.848932,64.622845,4781.128819,31.72336,22.209605,18337.77101,3
147.272508,saab,gas,std,two,convertible,fwd,rear,101.649701,180.537776,64.678947,55.472162,2441.740607,dohcv,two,118.786981,mpfi,3.500379,3.428875,9.323919,120.47652,4825.011489,21.039337,34.618674,21964.44697,3
123.955206,bmw,gas,std,two,hatchback,4wd,front,90.529603,156.473306,62.605349,52.29844,3388.755382,ohcv,six,87.816786,2bbl,3.362718,3.259257,9.401001,158.804913,5002.19739,22.090824,24.784324,15460.7625,1
161.222417,isuzu,gas,std,four,sedan,fwd,front,96.382003,175.66973,66.353161,55.148571,3814.327365,ohc,four,137.449858,2bbl,3.367899,3.158415,17.995452,71.27417,4827.831118,23.331523,26.596987,16049.59454,0
102.993075,mazda,gas,std,two,hatchback,fwd,front,93.274529,173.314385,66.474991,54.938263,1783.386604,ohc,five,114.620412,2bbl,3.043029,2.987577,8.365748,61.013422,5533.159552,34.523746,43.521954,5854.164707,1
84.728259,toyota,gas,std,two,hatchback,rwd,front,94.932152,168.629269,65.787585,50.886558,2206.253085,ohc,six,138.513435,2bbl,3.098145,2.316714,9,93.495328,5556.818437,22.46043,28.424902,15773.97605,1
91.460091,toyota,gas,std,four,sedan,fwd,front,91.967041,194.283038,63.762938,53.48618,2216.301837,l,four,111.87635,2bbl,3.652983,2.579169,9,93.843755,5499.128005,27.937869,33.325404,10143.18393,0
80.82445,toyota,gas,std,four,wagon,fwd,front,89.658361,158.3475,66.829917,55.971291,2444.988253,ohc,four,108.690012,mpfi,3.069722,3.121382,9.303202,90.504438,6297.520336,31.977608,21.330945,9518.694066,-1
102.309639,mitsubishi,diesel,turbo,four,hatchback,fwd,front,101.252452,171.949266,66.321153,54.969853,2168.001303,ohc,four,115.177893,idi,2.901491,3.16362,9,97.341618,6247.619629,27.675006,32.818087,9274.516223,-1
97.310623,subaru,gas,std,four,sedan,fwd,front,97.632546,172.436772,65.925128,57.515122,2355.967494,ohc,four,105.03604,1bbl,3.030262,3.454337,8.653813,115.75051,4800.610599,25.138296,26.684436,10335.02198,0
179.706413,subaru,gas,turbo,two,hatchback,fwd,rear,95.901007,173.846085,65.707649,49.775172,1924.511445,ohcf,two,132.51436,spdi,3.108717,2.578294,8.695455,83.188389,4647.512131,23.372281,27.131896,26025.71064,3
77.342581,toyota,gas,std,two,hatchback,fwd,front,94.067664,192.013247,66.72485,56.063677,2427.429444,ohc,four,115.337201,mpfi,3.054103,3.304487,7.455892,97.483205,4795.306379,28.699509,33.616733,8431.367249,0
167.14538,plymouth,gas,std,four,hatchback,4wd,front,100.927091,177.441205,67.596068,51.994584,2486.80251,ohcf,four,127.969938,mpfi,3.30034,2.539242,9,93.632234,4793.274568,16.920238,22.391337,9471.812467,0
95.245483,volkswagen,gas,std,four,sedan,fwd,front,96.346492,175.084799,70.214998,51.170779,2465.942158,ohc,four,148.258032,mpfi,3.483654,3.177249,9.483858,113.558017,5279.730596,19.354937,24.874808,10672.31266,2
137.197541,isuzu,diesel,std,four,sedan,fwd,front,96.254024,166.47761,66.544061,55.184154,3021.387056,ohc,four,115.943619,mfi,3.66516,3.469229,9,178.274464,3897.578731,16.786256,22.992297,37992.45988,1
117.845919,nissan,gas,turbo,four,sedan,fwd,front,110.530994,176.173211,68.708159,53.736567,2566.725329,ohc,four,136.102223,mpfi,3.558848,3.432882,8.111737,69.946514,4397.369658,28.076954,31.911832,6199.235834,1
138.111967,saab,gas,std,two,hatchback,fwd,rear,101.169604,182.616206,65.810859,56.326354,2398.900307,dohc,six,91.386213,mpfi,3.507807,2.242835,9.303064,84.63224,4775.305093,16.644506,37.168037,29381.84142,3
110.749458,dodge,gas,std,four,sedan,fwd,front,92.700439,197.120214,63.584041,49.673942,2653.152747,ohc,four,131.980207,2bbl,2.979629,3.456751,5.742951,119.626114,5376.557649,27.017377,33.112418,15161.64433,1
154.5909,volvo,gas,std,two,hatchback,4wd,front,94.308089,156.329118,63.416883,57.067824,2242.59652,l,four,102.982423,2bbl,2.951596,2.563235,7.435619,68.431732,4986.609315,15.729854,21.812529,19995.05206,2
88.079372,mazda,diesel,std,four,sedan,4wd,front,114.081987,183.286129,63.973259,49.398684,2229.803679,ohcf,four,78.015504,idi,3.694052,3.849354,9.315337,69.891458,4820.177025,30.362669,33.034411,5575.421292,0
144.110169,toyota,diesel,std,two,hatchback,rwd,front,95.99279,174.576142,63.675424,49.841596,2504.861196,rotor,twelve,113.513354,spdi,3.170413,3.11622,19.55373,75.030989,6126.714833,16.359612,26.423368,16261.85301,2
129.73662,saab,gas,std,two,hatchback,fwd,front,99.923511,178.047187,66.859984,56.243687,2778.894899,ohc,four,229.874252,2bbl,3.247728,3.833202,9,117.725421,5062.971507,24.573024,33.753954,42875.60874,3
197.000091,plymouth,gas,std,two,hatchback,rwd,front,106.671473,187.325529,70.50945,55.142518,3744.440766,l,four,104.805845,2bbl,2.870751,3.42345,9,120.365025,4145.264715,14.291113,28.788753,13758.00927,0
81.848112,toyota,diesel,turbo,four,sedan,fwd,front,95.273665,169.155127,64.77496,52.128543,2198.172546,ohc,six,98.583963,2bbl,3.363266,3.37373,9.425562,102.597756,4060.645346,28.972167,32.103483,7832.024227,0
70.10218,renault,gas,std,two,hatchback,4wd,front,97.87806,171.723335,62.958427,53.667879,2255.384539,rotor,six,79.316773,1bbl,3.634372,3.21071,7.539764,185.582767,5413.837534,28.390852,32.141128,10038.29139,1
110.59533,mercedes-benz,diesel,std,two,hatchback,rwd,front,94.010236,168.756485,64.145733,52.478724,2234.421528,ohc,four,95.545149,idi,3.603053,3.409277,9.394576,116.877867,5309.71608,18.16969,23.338459,9628.936561,1
97.719446,mercedes-benz,gas,std,four,wagon,rwd,front,102.066504,173.643847,65.607484,51.275576,2201.497015,ohc,four,88.84966,mpfi,3.115298,3.199291,9.336982,60.006613,4384.847263,38.197183,32.93214,14355.24126,-1
148.577159,peugot,gas,std,four,sedan,rwd,front,97.834802,173.837951,65.424595,54.522943,3095.209695,dohc,six,266.748908,mpfi,3.453925,3.427684,4.200914,174.455333,4824.20132,16.62591,24.396136,16960.74111,0
105.492875,peugot,gas,turbo,four,sedan,rwd,front,99.786621,178.587338,68.338544,54.875277,2505.034484,ohcv,six,92.786351,1bbl,3.267404,3.815577,10.093855,149.494513,4339.972232,14.291109,26.359318,8396.933897,1
83.601551,mitsubishi,gas,turbo,two,hatchback,fwd,front,96.308689,174.392308,66.860052,54.851372,3026.146374,ohc,four,121.734895,2bbl,3.222802,2.670918,6.679506,97.049781,4797.157667,23.900366,28.72944,28339.62116,3
120.31983,volvo,gas,std,two,hatchback,rwd,front,93.469797,174.826958,70.293326,55.666169,3297.03209,ohc,four,137.417435,2bbl,3.203992,3.418589,8.036593,63.650504,4783.23505,24.294239,33.802207,21698.53844,1
210.985143,toyota,gas,turbo,two,hatchback,rwd,front,101.286359,180.073138,65.413284,52.37158,3163.451065,ohcv,eight,68.678173,spdi,2.849134,3.17256,9.301194,119.832785,5061.907904,17.123409,33.229279,7668.118532,3
171.69699,volkswagen,gas,std,two,sedan,fwd,front,96.964754,173.233531,64.841207,52.056638,2917.568266,dohc,four,127.604688,2bbl,3.046717,3.426924,9,174.509228,5486.459757,19.748046,26.890602,16877.97765,2
101.082831,saab,gas,std,four,sedan,fwd,front,104.088241,152.264559,64.022451,55.492886,2306.665125,ohc,four,101.353307,mpfi,3.14485,3.08582,9.329118,93.434103,5444.845833,26.449763,30.306368,9508.631523,2
133.967661,mercedes-benz,gas,std,four,sedan,rwd,front,112.554974,197.677279,71.201009,58.979874,3631.235068,ohc,four,119.433854,mpfi,3.142771,2.662071,9.217636,161.669945,5063.610481,15.633041,33.082002,8750.264285,0
102.327123,jaguar,gas,std,four,sedan,rwd,front,115.676731,193.226968,70.604283,52.277536,2684.531596,ohc,four,123.678214,mpfi,3.198816,2.569093,9,121.743464,4119.295242,17.15145,19.539634,8828.941067,0
91.414075,subaru,gas,std,two,hardtop,4wd,front,102.741683,176.507426,64.063967,50.770959,2640.53705,ohcf,four,132.783944,mpfi,3.619809,3.402883,7.937992,120.481128,5769.928436,25.138013,29.62094,17630.03581,0
74.938149,mitsubishi,gas,std,two,sedan,fwd,rear,112.17221,156.234288,65.656202,53.348657,1914.132193,rotor,six,99.433674,mpfi,3.165253,3.244935,8.674458,67.031101,5302.668175,30.157598,29.832003,10827.67784,3
75.056951,dodge,gas,std,four,sedan,4wd,front,94.683394,166.251422,66.837061,54.909101,1875.681998,ohcf,four,91.511938,mpfi,3.827388,3.134843,8.249467,124.01324,5424.849625,24.850522,30.671483,15014.81098,0
76.946602,audi,gas,std,four,wagon,fwd,front,98.772976,180.862404,66.936648,50.309405,2380.960786,ohc,four,102.490528,mpfi,3.362786,3.225815,9,115.708233,5102.862097,23.317564,30.24753,9000.047575,0
172.300442,mitsubishi,gas,std,four,sedan,fwd,front,97.595555,172.983905,63.42374,50.314082,2444.686231,ohc,four,73.998516,2bbl,3.26649,3.391674,9,95.398609,5150.082405,24.841517,29.709468,8256.920265,1
148.405613,mazda,gas,std,two,hatchback,fwd,front,95.930948,169.290605,62.878611,50.044477,3117.29418,ohc,four,169.99758,mpfi,3.33251,3.389297,24.669684,186.106086,5071.846523,19.061897,28.295464,33943.46381,3
146.685251,toyota,gas,std,two,sedan,rwd,front,94.325629,149.92018,63.23296,54.97286,1881.476816,ohc,five,103.797118,mpfi,3.569889,3.828371,7.637286,125.352364,4809.715009,24.047999,30.971691,15649.93845,2
71.097734,chevrolet,diesel,turbo,four,wagon,fwd,front,99.120567,185.375159,67.28859,54.155293,3187.305928,ohc,four,119.753601,idi,3.592872,3.410768,13.397969,109.201206,4799.352601,20.615344,28.668634,14571.13143,0
87.982952,chevrolet,gas,turbo,four,sedan,rwd,front,108.068906,193.389657,68.473457,57.449488,3577.075969,l,four,191.924653,mpfi,2.781106,3.514026,8.597972,113.248487,5451.147121,21.181527,24.368038,30554.26206,0
94.203285,subaru,gas,std,four,sedan,fwd,front,96.804979,183.537579,66.572226,49.980652,2429.636381,ohc,four,115.516856,mpfi,2.908926,3.400649,8.403394,103.705338,4809.525399,24.626899,30.601069,8502.664139,2
183.618415,volkswagen,gas,std,two,hatchback,fwd,front,92.6207,169.656323,64.32453,56.0048,2438.095249,dohcv,twelve,115.873043,mpfi,3.5031,3.001268,9.325977,115.705976,5823.228838,18.228306,23.177687,9295.2146,3
95.379917,subaru,gas,std,four,sedan,rwd,front,108.760233,181.37591,68.728821,53.68255,3593.074274,dohc,four,85.271899,mpfi,3.154376,3.403144,9.320517,139.26607,5385.036071,18.19599,34.161738,15183.33229,1
147.146678,honda,gas,std,four,sedan,fwd,front,93.900422,152.454324,63.554517,57.700038,1913.841437,ohc,four,106.854158,2bbl,3.045193,3.193697,10.919841,60.986406,5471.942638,35.093258,45.609857,5784.975677,1
76.426265,mitsubishi,gas,std,four,hatchback,fwd,front,107.271433,174.733639,66.23271,51.09242,2463.782978,ohc,four,137.604657,mpfi,3.288034,3.291723,9.326037,113.10821,4267.160108,24.389693,29.48855,16231.93402,3
101.789414,saab,gas,std,four,sedan,fwd,front,98.312348,173.829203,65.262022,55.59251,2039.491817,dohcv,two,116.229134,mpfi,3.873509,3.124468,9,57.240101,5732.105704,23.640572,30.165719,6976.267921,2
151.213692,mercedes-benz,gas,std,two,convertible,rwd,front,97.255972,174.11025,65.797449,52.523499,1888.943534,l,three,185.544174,mpfi,3.481258,3.418426,8.004699,180.819235,4403.092497,17.287381,20.392967,39563.45961,3
86.585109,mercedes-benz,gas,turbo,four,wagon,4wd,front,108.615615,186.052941,65.969824,55.97818,2110.671392,dohcv,two,82.48246,4bbl,3.29815,2.279625,18.152644,116.761253,5860.945942,38.912644,21.442757,6061.173327,-1
110.537887,nissan,gas,turbo,two,hatchback,fwd,front,108.757062,184.913309,66.289142,55.141683,2426.800431,ohc,four,223.887107,2bbl,2.923954,3.919957,7.626375,71.342426,4814.14153,19.426196,24.274469,10723.41733,1
194.954582,toyota,gas,std,two,wagon,fwd,front,94.62055,159.412976,64.223504,55.56244,1780.214151,ohc,four,99.614473,2bbl,3.091964,2.824232,9,71.481568,4796.529894,30.392603,35.329005,6729.100653,1
92.63012,mercury,gas,std,four,hardtop,fwd,front,97.956723,176.033561,66.260628,55.208632,2832.915355,ohc,four,108.618198,4bbl,3.326817,3.498803,7.480308,93.112811,5699.782457,24.868677,30.183398,11942.2918,3
106.77396,renault,gas,std,two,hatchback,fwd,front,93.228015,168.545921,67.253435,52.454658,3163.201578,ohc,four,135.193071,mpfi,3.57189,3.176793,7.203377,119.051386,5692.024638,24.9495,23.590044,24813.58075,-1
82.643974,porsche,gas,std,four,sedan,rwd,front,95.003383,173.170511,68.673983,54.542895,3498.928208,dohc,six,93.535159,mpfi,3.379579,3.168864,8.724206,207.731465,4818.986766,16.926976,22.125717,7675.078622,3
92.859811,honda,gas,std,four,sedan,4wd,front,91.040118,164.954285,64.12975,51.327707,1882.70357,l,five,91.079852,mpfi,3.231171,3.672893,7.228693,121.879843,5871.244155,33.314301,38.159231,8658.584787,1
199.190675,toyota,diesel,turbo,four,sedan,fwd,front,110.881096,192.198304,63.972708,56.632828,2177.554279,ohc,four,88.180242,spdi,3.541259,3.176654,9.403642,96.187109,5970.39728,24.088357,32.68469,8825.161635,1
169.449961,honda,gas,std,two,hatchback,fwd,front,93.338132,145.93674,64.980489,52.202739,1798.760559,ohc,four,94.114936,1bbl,2.924259,3.390267,8.746034,113.359114,6617.694122,21.341012,26.335086,6549.006495,1
77.577562,audi,gas,std,two,sedan,4wd,front,98.196991,172.892489,65.180908,54.027419,2133.407252,ohcf,four,116.15189,mpfi,2.975891,3.392543,7.61964,68.296899,4320.201929,38.531225,42.304921,7746.858064,0
74.258546,plymouth,gas,turbo,two,hatchback,fwd,front,92.221539,167.955049,64.78199,54.56049,2274.833232,ohc,two,127.868976,mpfi,3.467578,3.305846,9,70.311377,4280.688525,33.779802,36.977505,27218.35016,3
81.206649,mercury,gas,std,four,sedan,rwd,front,94.994228,165.651206,69.193481,54.59604,1957.259318,dohc,three,141.250677,mpfi,3.15102,3.145211,5.608263,67.360102,5764.261231,28.780923,42.502095,6507.603247,0
97.558797,porsche,diesel,turbo,four,sedan,fwd,front,94.94468,166.589042,62.535878,57.757074,2345.45912,ohc,four,99.119561,idi,2.780994,3.032311,9,73.417653,6107.632157,28.631636,32.723437,12576.25712,0
150.76502,subaru,gas,std,four,sedan,rwd,front,94.513151,181.712002,65.733092,57.629241,2399.620425,dohc,six,85.760384,mpfi,3.540328,3.128479,9,67.591982,5460.16114,16.817296,20.921326,8200.645435,-2
83.109522,toyota,gas,std,two,hatchback,fwd,front,109.530759,185.561387,65.649286,52.120824,2431.366085,ohc,two,77.355915,2bbl,2.954501,3.054084,8.568041,94.439651,5961.986209,24.127428,33.826693,9084.059555,1
158.834431,renault,gas,std,four,hatchback,fwd,front,97.885229,179.337717,67.039141,50.388502,2528.992507,ohc,four,128.482913,mpfi,3.354365,3.433093,9.289958,116.542345,5263.490785,21.104876,27.222006,8095.203379,2
56.514743,bmw,gas,std,four,sedan,rwd,front,110.000016,195.559827,70.663896,55.671436,2690.253584,dohc,five,89.228435,2bbl,3.301992,3.29721,13.94194,118.227845,4351.550881,19.055943,29.08071,18756.65914,0
74.545999,audi,gas,std,four,sedan,4wd,front,93.496529,172.399888,66.254641,53.55883,2439.899976,ohc,five,111.063853,mpfi,3.294627,2.623837,9,90.839074,4448.471962,37.049615,41.918462,15058.07092,0
70.7938,volvo,gas,turbo,two,hatchback,rwd,front,95.339607,172.460864,65.362485,58.050924,3066.851575,rotor,two,140.348979,spdi,3.283727,3.574869,9,117.265979,4291.210944,19.143307,21.39342,16818.80632,3
105.85338,honda,gas,std,four,sedan,fwd,front,91.03397,162.317071,66.473504,55.11838,1940.319027,ohc,four,98.047664,spdi,3.142733,3.27874,9.449458,65.073364,5659.54527,39.169351,26.33799,31587.62618,-1
156.973435,jaguar,gas,std,two,hatchback,4wd,front,95.024356,163.799957,66.816129,52.369129,2976.274293,ohcf,five,139.452735,2bbl,3.449741,2.916041,9,113.86823,5568.446504,37.077045,40.968724,20233.28874,2
172.760737,peugot,gas,std,four,sedan,rwd,front,110.892811,185.968307,71.652167,52.013421,2436.064453,l,four,127.877985,2bbl,3.479126,3.104397,7.855725,117.139949,5076.917748,17.379171,21.698279,11133.70655,0
90.651494,honda,gas,std,four,sedan,fwd,front,97.781753,155.377417,64.176057,53.615582,1858.972859,ohc,four,80.510897,2bbl,3.200541,3.417826,9.224669,82.676806,5625.410806,26.153183,32.568823,14068.88531,0
118.720098,honda,diesel,turbo,four,sedan,rwd,front,96.644792,175.35159,65.024781,52.603286,2845.203059,ohc,four,115.852722,idi,3.793312,3.424842,9,75.563871,5651.713179,26.363775,35.133315,10401.31976,0
80.563467,toyota,gas,std,four,sedan,rwd,front,93.548328,160.655243,64.980575,51.554407,2192.231453,ohc,four,107.825559,mpfi,3.649739,3.181653,9,74.508395,5054.238972,17.934638,34.052714,8515.09874,-1
139.772752,audi,gas,std,four,wagon,fwd,front,106.76581,188.900302,68.959841,50.14516,3089.498959,ohc,four,96.201136,2bbl,3.175685,3.38272,9,96.425086,5897.846244,23.11273,26.289579,15947.05868,1
122.097227,mercedes-benz,gas,std,two,hatchback,rwd,front,93.938066,155.985728,66.317395,58.468132,1981.019111,ohc,two,178.976927,mpfi,3.507732,2.68472,9,121.78618,4772.345909,33.3608,32.123857,8280.923147,2
82.813142,renault,gas,std,four,wagon,fwd,front,97.448993,172.677475,65.954986,54.281295,2232.242774,ohc,six,135.093111,2bbl,3.507244,3.046957,8.95815,69.923265,4802.834212,31.176095,36.248407,8467.702633,0
128.263501,volkswagen,gas,std,two,hatchback,fwd,front,98.766415,173.941272,64.696937,59.35138,2022.556337,ohc,two,97.612059,mpfi,3.145688,3.158142,9.386333,117.008809,5253.220265,21.680754,27.058918,7155.801328,2
81.815309,toyota,gas,std,four,wagon,4wd,front,94.651895,169.145553,65.961175,51.859092,2115.934339,l,four,87.506949,mpfi,3.15288,2.874724,7.714738,75.414676,4782.619225,24.083673,34.06438,10862.18222,0
67.144421,mazda,gas,std,two,hatchback,4wd,front,95.535682,166.010125,70.334735,50.172617,2050.396286,ohcv,eight,140.79257,spfi,3.572231,3.134571,9,140.618221,4985.749202,25.431602,30.922837,8025.982527,2
85.375722,peugot,gas,std,four,sedan,rwd,front,109.615289,189.199758,69.142369,57.208323,3475.167828,ohc,four,108.752131,2bbl,3.132627,3.396031,9,66.805694,4815.755955,35.527614,39.569182,25329.09602,0
184.497387,peugot,gas,std,four,hatchback,rwd,front,107.20236,186.068835,64.905086,53.5648,2761.836711,l,three,102.63306,mpfi,3.53741,3.11922,8.566567,121.946172,4357.444363,28.094595,33.884227,28511.04907,0
89.965337,peugot,gas,std,four,wagon,rwd,front,94.693795,163.593214,64.415385,59.163493,3015.538666,ohcv,six,124.802341,mpfi,3.804467,3.476553,17.630883,119.516814,4409.024463,18.781445,22.773081,11803.99757,0
96.360178,dodge,diesel,turbo,four,sedan,fwd,front,95.273065,164.453758,64.85622,57.011112,3163.354018,ohc,five,98.549787,1bbl,3.48438,2.78928,8.856329,106.078619,5374.419993,24.92954,29.477306,17137.70473,-1
93.454902,mercedes-benz,gas,std,four,sedan,fwd,front,106.183589,173.384396,65.986706,55.581484,2389.471042,ohc,four,111.003964,2bbl,3.362054,2.679122,8.266632,81.596109,5417.239921,30.010286,32.496388,15159.40803,0
84.991884,isuzu,gas,std,four,wagon,fwd,front,95.172569,153.346088,64.538842,57.386722,2002.24962,ohc,four,114.021347,mpfi,3.36089,3.481147,8.077295,75.759695,4804.230945,28.663146,34.501792,9980.062276,0
120.914403,renault,gas,turbo,two,sedan,4wd,front,96.486899,172.792293,65.391659,51.891941,1997.211602,ohcf,three,142.81259,2bbl,3.507203,3.482911,8.079591,63.915035,5408.304393,25.250472,25.776184,15344.87675,2
114.743479,mazda,gas,std,two,hatchback,fwd,front,100.124313,175.240219,65.88568,55.201524,2390.71022,ohc,four,84.343035,mpfi,3.330934,3.377453,9.42392,78.863554,4785.492577,27.640162,24.941856,8805.379718,1
187.0904,honda,gas,std,four,sedan,fwd,front,97.972087,174.362685,64.42408,56.649952,2225.941649,ohcf,four,106.618972,1bbl,3.358736,3.256194,9.447305,84.517445,5447.236373,25.211213,29.858631,8092.62178,0
119.110868,mercedes-benz,gas,std,four,wagon,rwd,front,99.800654,159.406903,63.609671,54.346462,2480.935824,dohc,six,94.966207,1bbl,3.09309,3.416382,15.02461,78.427832,4200.740691,37.452058,40.282794,14312.88017,0
93.767254,audi,gas,std,four,hardtop,4wd,front,101.761228,185.224927,69.354127,51.424213,2854.575896,ohc,four,182.833197,spdi,3.748212,2.972614,12.61365,150.897653,5133.184858,15.19137,20.002279,14239.29371,3
97.650386,subaru,gas,std,four,sedan,fwd,front,97.174694,173.442641,66.139233,51.420259,2518.098917,dohcv,two,93.354072,mpfi,3.014214,3.188462,8.467918,97.940474,5662.127088,23.296248,22.983944,9803.789827,0
92.080697,volkswagen,gas,std,four,sedan,fwd,front,95.657863,167.617857,65.818048,49.709323,2029.12433,ohc,four,108.965835,mpfi,3.323497,3.414027,9,80.238434,4058.267259,26.677605,31.580812,6210.957061,2
80.460783,mazda,gas,std,four,sedan,4wd,front,94.46354,169.370943,69.37268,52.764188,2282.959185,ohcf,five,167.876536,spdi,2.855197,3.38252,9,129.335294,4251.497558,24.850809,34.743413,15255.88181,-1
85.261679,subaru,gas,std,four,sedan,4wd,front,96.546104,175.367589,63.474268,53.542264,2920.924703,rotor,six,125.81175,mpfi,3.465375,3.225286,9.496942,208.199083,6005.843133,16.117986,19.430174,17852.39495,-1
75.525224,volvo,gas,std,four,sedan,4wd,front,90.481595,169.098263,64.800885,54.717839,3159.496993,l,four,116.596662,mpfi,3.146879,3.101191,7.988918,165.549653,4807.597033,23.627366,30.202464,8346.242568,0
110.980114,toyota,gas,std,two,wagon,fwd,front,100.019181,181.870005,67.25315,54.073848,2388.934,ohc,four,139.180408,2bbl,3.616743,3.398132,14.981586,96.072973,4987.828162,24.704544,30.579667,8021.655941,1
95.088541,subaru,gas,std,four,wagon,fwd,front,98.698228,184.704175,66.37447,57.103992,2677.301958,ohc,four,123.94153,2bbl,3.197546,3.157664,15.326494,163.855943,4819.685012,19.643903,25.19037,13278.29641,0
82.186051,mazda,gas,turbo,four,sedan,4wd,front,91.220056,161.811304,66.957972,52.414259,2080.692052,rotor,twelve,109.774044,mpfi,3.276717,3.294583,9,172.870361,4299.340635,32.42303,39.027141,36146.05086,-2
81.251681,volkswagen,gas,std,two,hatchback,fwd,front,103.566332,179.959608,66.429391,54.533865,2490.298365,ohc,four,105.70466,2bbl,3.146084,3.416117,7.894639,143.03725,5296.54863,31.752759,46.226616,14231.9727,0
91.089232,plymouth,diesel,turbo,four,wagon,rwd,front,109.175454,171.256911,65.730075,55.268387,1912.729644,ohc,four,137.926351,1bbl,3.109459,2.641746,8.497869,165.538871,5046.891652,16.298681,32.804302,5819.188049,0
80.220378,jaguar,gas,std,four,sedan,fwd,front,103.885987,189.963252,65.387081,51.911861,2321.164439,ohcv,six,135.872809,1bbl,3.218422,3.403161,9.317728,83.379777,6162.872278,35.147701,40.368268,8754.603162,0
112.972562,mazda,gas,std,four,sedan,fwd,front,104.716775,193.682338,64.287787,55.193354,2251.982234,ohcv,eight,112.687405,2bbl,3.563682,2.811245,8.575516,91.390972,5892.943446,27.638472,33.660635,7280.631074,0
